Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility
cow352,6,Jersey,4,1,191,224,217,246,310,202,171,311,38,1,1,0
cow446,1,Jersey,3,0,228,284,139,204,156,369,311,350,39,0,0,0
cow214,2,Jersey,2,0,187,159,168,337,250,260,166,238,45,0,0,1
cow942,2,Jersey,4,1,284,241,168,217,191,273,132,227,37,0,1,1
cow635,5,Jersey,2,0,191,321,136,361,208,257,312,319,58,0,1,1
cow1058,6,Jersey,1,0,142,299,217,156,270,226,171,184,47,1,1,0
cow1056,6,Jersey,3,1,195,183,131,340,191,250,313,230,49,0,1,0
cow789,6,Jersey,6,1,316,195,158,316,229,274,122,194,57,1,1,1
cow575,2,Jersey,4,1,313,210,329,196,158,180,154,329,29,0,0,0
cow376,2,Jersey,4,1,307,224,218,214,136,330,279,304,44,1,0,0
cow386,2,Jersey,5,1,153,295,204,368,147,256,265,224,48,0,0,0
cow746,3,Jersey,4,0,276,351,134,344,280,165,169,180,57,1,1,1
cow144,3,Jersey,2,0,235,256,259,258,300,344,253,227,42,0,1,1
cow8,2,Jersey,1,0,265,302,243,214,286,229,224,188,51,1,0,0
cow51,1,Jersey,6,0,215,276,231,316,199,171,312,360,24,0,1,1
cow798,1,Jersey,3,0,295,231,332,166,211,284,161,241,33,1,1,1
cow16,4,Jersey,4,1,228,231,318,301,216,203,163,340,43,1,1,1
cow1081,6,Jersey,6,1,317,348,229,385,206,248,253,302,55,0,1,0
cow472,1,Jersey,2,1,172,335,242,186,135,266,123,196,34,0,1,1
cow1008,3,Jersey,5,0,255,227,240,362,208,325,154,168,41,0,0,0
cow479,4,Jersey,3,1,163,185,299,236,302,282,163,207,53,0,0,0
cow883,5,Jersey,5,0,287,225,145,286,300,318,129,230,26,1,1,1
cow877,4,Jersey,2,1,287,248,314,279,325,216,289,160,58,0,1,0
cow131,1,Jersey,5,1,314,327,305,209,299,331,150,330,31,0,0,0
cow1051,4,Jersey,5,0,195,169,286,182,243,271,125,298,39,1,1,1
cow813,2,Jersey,5,1,192,340,147,340,190,276,127,351,26,1,1,0
cow783,2,Jersey,4,0,293,184,142,342,143,267,224,293,58,1,0,0
cow516,4,Jersey,4,1,266,211,227,232,221,212,279,203,41,0,0,0
cow889,6,Jersey,4,0,322,356,278,300,309,306,141,209,53,1,0,1
cow368,6,Jersey,1,0,154,295,217,362,163,250,236,323,30,0,1,1
cow515,5,Jersey,2,1,233,172,342,245,220,353,148,296,29,1,0,0
cow865,4,Jersey,5,0,233,367,260,292,218,354,177,217,27,1,1,1
cow1016,1,Jersey,1,0,300,273,153,285,242,206,132,300,42,0,0,0
cow757,1,Jersey,1,1,291,172,254,392,312,305,199,264,35,1,1,1
cow444,5,Jersey,1,0,291,191,179,335,317,254,242,205,38,0,0,1
cow148,1,Jersey,5,0,287,292,239,169,150,368,134,151,54,1,1,1
cow498,1,Jersey,1,1,234,156,287,285,188,197,281,206,52,0,0,1
cow295,1,Jersey,6,1,198,321,315,376,137,163,188,302,57,0,0,1
cow206,4,Jersey,5,0,214,244,242,226,130,214,185,261,49,1,0,1
cow860,5,Jersey,3,0,227,314,262,243,293,275,213,263,33,0,0,0
cow478,3,Jersey,5,0,260,343,343,359,220,268,314,166,42,1,0,0
cow196,1,Jersey,1,0,295,288,214,219,132,274,233,184,35,1,1,1
cow601,2,Jersey,5,1,198,188,207,311,182,160,148,199,31,0,1,0
cow1090,2,Jersey,6,0,243,286,217,230,322,241,141,236,35,0,0,0
cow491,2,Jersey,2,1,304,223,145,243,261,231,293,213,57,0,1,0
cow554,5,Jersey,4,1,181,189,169,218,141,200,241,171,35,0,1,1
cow811,3,Jersey,3,0,283,336,272,382,308,242,275,218,53,1,1,0
cow34,4,Jersey,2,0,160,240,154,356,153,237,267,195,47,1,0,1
cow176,3,Jersey,4,1,243,174,252,237,141,281,174,321,33,0,1,0
cow197,2,Jersey,6,0,222,219,217,311,195,247,201,258,29,0,0,1
cow314,2,Jersey,4,1,322,311,338,324,257,234,205,280,47,0,0,0
cow115,2,Jersey,1,1,165,242,249,231,305,272,248,202,38,0,1,0
cow349,6,Jersey,3,1,161,238,252,261,220,271,204,162,37,0,0,1
cow269,1,Jersey,3,1,210,167,211,229,305,166,300,175,24,1,0,0
cow1071,6,Jersey,2,1,286,210,225,183,130,215,203,155,57,1,1,1
cow910,2,Jersey,4,1,162,363,259,233,278,326,153,195,41,0,1,1
cow54,4,Jersey,3,0,207,230,180,236,256,189,169,274,32,0,0,0
cow480,4,Jersey,6,1,185,265,151,216,321,284,126,254,41,1,0,0
cow384,6,Jersey,1,1,218,270,176,238,196,228,269,156,29,1,0,1
cow587,5,Jersey,2,0,231,235,225,349,289,225,218,271,27,0,1,0
cow1034,4,Jersey,5,1,197,311,166,187,143,288,267,312,25,0,0,1
cow734,5,Jersey,5,0,314,294,250,246,287,173,188,284,32,1,1,1
cow328,4,Jersey,3,0,175,262,202,192,146,221,156,331,24,1,1,0
cow325,5,Jersey,1,0,294,219,261,301,143,228,168,301,37,1,1,0
cow915,5,Jersey,5,1,266,341,312,354,136,295,267,311,54,1,0,0
cow493,4,Jersey,6,0,248,293,264,187,214,322,253,268,58,0,1,1
cow954,6,Jersey,5,0,200,308,190,151,184,307,209,312,45,0,0,1
cow708,2,Jersey,5,0,290,193,159,332,205,330,292,162,47,1,0,0
cow912,4,Jersey,6,1,268,174,293,198,191,301,129,321,36,1,1,1
cow377,2,Jersey,3,1,256,175,154,238,230,324,269,214,53,0,0,1
cow268,1,Jersey,5,1,156,335,237,193,278,293,179,272,35,0,1,0
cow376,3,Jersey,4,0,264,201,257,193,274,167,297,169,52,0,0,0
cow569,3,Jersey,4,0,270,164,269,270,153,263,223,205,47,0,0,1
cow417,1,Jersey,2,1,253,227,328,346,144,267,304,252,47,0,1,1
cow945,2,Jersey,2,1,307,298,279,382,178,302,283,353,49,1,1,0
cow57,4,hostlene,1,0,274,301,212,310,188,302,208,244,41,1,0,0
cow201,4,Jersey,1,0,187,334,172,229,185,175,313,160,36,0,1,0
cow631,5,Jersey,4,0,212,296,319,256,256,369,138,314,54,0,0,1
cow830,5,Jersey,4,1,163,371,203,271,184,229,134,252,46,1,1,1
cow869,1,Jersey,4,0,246,225,316,226,191,176,272,357,52,1,0,1
cow475,5,Jersey,3,1,196,257,175,327,326,326,309,322,38,1,0,1
cow21,2,Jersey,1,0,247,295,280,355,273,308,208,324,51,0,1,1
cow5,6,Jersey,2,1,183,198,250,317,283,228,185,298,24,0,1,0
cow404,2,Jersey,6,0,198,161,318,264,243,257,313,284,54,0,1,1
cow126,1,Jersey,6,0,133,353,312,342,326,346,168,225,39,1,0,1
cow263,5,Jersey,4,1,315,164,341,239,246,238,140,325,41,0,0,1
cow809,6,Jersey,2,1,223,239,239,376,174,254,122,266,35,0,0,0
cow1036,3,hostlene,5,1,297,221,174,367,267,284,197,263,35,1,0,0
cow457,3,Jersey,1,1,278,366,136,187,293,210,281,271,48,1,0,0
cow477,1,Jersey,3,0,131,198,277,155,152,261,210,257,37,1,1,0
cow100,4,Jersey,1,0,175,280,157,240,327,216,148,181,41,1,0,0
cow1019,5,Jersey,2,0,284,302,170,178,317,240,314,243,58,1,1,1
cow260,2,Jersey,4,0,191,295,138,235,271,277,183,355,57,1,0,0
cow141,4,Jersey,6,1,313,177,293,254,307,314,125,223,54,1,0,0
cow291,4,Jersey,4,1,216,238,339,303,190,210,151,271,37,1,1,1
cow339,4,Jersey,4,1,236,355,338,354,190,363,224,274,55,1,1,1
cow869,5,Jersey,2,1,213,364,254,260,304,175,177,257,47,0,0,0
cow375,6,Jersey,6,1,309,235,156,265,174,181,263,246,24,0,0,1
cow573,4,Jersey,3,0,289,302,267,184,269,347,196,355,34,1,0,1
cow454,5,hostlene,2,1,238,298,188,246,141,172,281,191,50,0,1,1
cow718,1,Jersey,6,0,186,323,137,195,226,341,313,156,56,0,1,0
cow134,3,Jersey,2,1,163,257,238,378,164,264,197,169,34,1,0,1
cow878,2,Jersey,4,1,304,223,172,343,186,205,277,195,53,1,1,0
cow333,6,Jersey,4,1,316,281,200,212,279,242,212,314,26,1,1,1
cow439,2,Jersey,5,0,314,218,220,297,238,214,241,327,53,1,0,1
cow867,5,Jersey,3,1,300,304,131,380,223,335,295,282,39,1,1,1
cow485,3,Jersey,1,0,252,308,330,222,237,325,163,323,40,0,0,1
cow27,3,Jersey,5,0,159,252,220,366,186,371,230,205,30,0,1,1
cow1075,2,Jersey,5,1,180,225,136,390,163,261,173,178,34,1,0,0
cow763,3,Jersey,6,0,268,154,274,281,159,168,299,318,52,0,1,1
cow235,6,Jersey,5,1,131,231,339,221,302,216,157,308,25,1,0,1
cow240,2,Jersey,1,1,305,299,239,371,147,329,304,240,51,0,1,1
cow767,4,Jersey,6,1,130,245,276,375,144,226,157,179,35,1,1,0
cow340,6,Jersey,3,1,197,269,300,376,303,266,257,220,52,0,0,0
cow528,5,Jersey,6,1,322,228,203,211,264,288,166,161,44,0,1,1
cow171,2,Jersey,6,0,293,153,335,168,215,291,233,201,58,0,0,1
cow717,4,Jersey,1,0,208,333,144,285,237,234,185,217,51,1,1,1
cow214,6,Jersey,5,0,274,245,286,236,252,242,122,325,53,1,0,1
cow347,5,Jersey,4,1,138,291,332,364,304,244,270,297,47,0,1,1
cow908,6,Jersey,6,1,257,197,225,350,277,352,276,340,27,1,0,0
cow440,3,Jersey,6,1,257,337,176,177,164,212,206,157,29,1,1,1
cow405,5,Jersey,2,1,244,171,202,339,234,299,285,213,56,0,1,0
cow1070,4,Jersey,1,1,234,218,229,315,133,213,210,311,38,1,1,0
cow575,4,Jersey,5,0,284,256,260,354,191,248,172,328,44,1,0,1
cow889,2,Jersey,5,1,165,312,138,282,229,306,200,248,42,1,1,0
cow406,5,Jersey,3,0,274,206,308,255,151,249,299,310,51,1,0,0
cow738,6,Jersey,3,0,283,322,146,175,266,235,191,186,51,1,0,1
cow915,6,Jersey,5,1,278,265,167,339,158,275,312,161,50,1,1,0
cow758,5,Jersey,1,1,267,192,323,366,261,276,241,164,29,1,0,0
cow58,5,Jersey,1,1,253,241,268,255,299,212,276,275,52,1,0,0
cow930,3,Jersey,4,0,262,284,232,205,285,267,135,302,34,1,0,0
cow895,1,Jersey,1,1,250,294,257,392,152,232,248,316,42,0,0,1
cow276,5,Jersey,2,1,317,365,218,350,315,270,173,228,41,0,1,0
cow567,4,Jersey,4,1,185,156,220,215,239,298,230,293,45,1,0,0
cow279,2,Jersey,3,1,309,356,311,209,299,154,199,352,57,1,1,1
cow267,3,Jersey,6,1,263,237,162,197,299,280,290,260,47,0,1,0
cow157,5,Jersey,3,1,283,299,170,245,265,191,148,190,44,1,1,1
cow627,6,Jersey,5,0,134,244,279,308,297,219,142,326,36,0,1,1
cow998,4,Jersey,1,0,290,319,257,350,178,219,130,235,51,0,0,1
cow596,2,Jersey,5,1,303,231,287,184,281,224,169,173,35,0,1,1
cow134,1,Jersey,6,1,261,269,169,362,265,162,223,287,56,0,0,1
cow759,1,Jersey,6,0,130,362,343,164,247,281,312,296,53,1,1,1
cow26,4,Jersey,2,1,264,285,219,339,240,212,307,300,37,1,0,0
cow154,6,Jersey,2,0,235,319,246,317,146,152,286,190,56,0,1,1
cow746,1,Jersey,6,1,316,196,208,274,325,179,230,235,37,1,0,0
cow247,4,Jersey,1,1,223,154,171,354,148,233,251,321,35,0,1,1
cow157,5,Jersey,3,0,141,294,207,319,220,296,194,204,44,0,1,1
cow258,6,Jersey,4,0,254,288,272,297,230,207,265,255,30,0,0,0
cow247,1,Jersey,2,0,254,224,260,151,237,196,130,234,44,0,1,0
cow898,5,Jersey,5,1,214,181,248,162,265,252,203,336,54,1,1,1
cow837,5,Jersey,1,1,165,298,310,352,153,334,204,342,34,1,0,0
cow100,6,Jersey,5,1,249,224,315,161,212,336,313,333,46,0,1,1
cow664,2,Jersey,4,1,148,235,170,297,271,323,134,188,36,1,1,1
cow102,4,Jersey,5,0,214,239,194,334,257,286,294,269,46,0,0,1
cow745,6,Jersey,5,0,192,349,301,197,294,364,291,261,43,0,0,1
cow679,6,Jersey,4,1,262,316,133,351,227,226,270,193,32,0,0,1
cow810,4,Jersey,4,0,161,223,243,246,228,232,221,350,34,1,0,1
cow211,2,Jersey,6,1,236,372,270,303,235,345,178,241,34,0,1,0
cow540,6,Jersey,2,1,190,189,309,252,210,355,188,304,47,0,0,0
cow172,2,Jersey,5,1,181,316,151,196,217,264,169,339,45,1,0,1
cow818,2,Jersey,4,1,266,262,204,279,283,215,147,204,52,1,0,1
cow742,4,Jersey,2,0,317,282,195,280,222,357,253,309,37,0,1,1
cow205,2,hostlene,5,0,173,279,315,214,222,182,188,213,34,1,1,1
cow1029,1,Jersey,3,1,155,233,154,242,204,220,223,300,26,1,1,0
cow954,4,Jersey,6,1,229,163,135,235,191,298,185,179,51,0,0,1
cow247,3,Jersey,2,1,150,354,342,359,172,254,153,179,46,0,1,1
cow578,3,Jersey,4,0,211,354,212,224,253,328,201,233,26,0,0,1
cow858,6,Jersey,1,1,239,365,323,286,132,180,180,176,57,1,1,0
cow1030,6,Jersey,2,0,291,203,299,189,321,193,207,170,24,0,0,1
cow61,4,Jersey,6,1,273,208,232,363,187,279,306,197,47,0,0,1
cow424,6,Jersey,6,1,158,282,143,163,213,311,209,163,54,0,0,0
cow1094,5,Jersey,6,1,269,283,234,335,239,194,197,296,42,0,0,1
cow359,4,Jersey,4,0,143,362,199,383,241,226,165,232,41,1,1,0
cow192,6,Jersey,5,1,319,355,132,281,205,340,209,312,26,1,0,1
cow231,4,Jersey,1,0,297,168,192,351,173,162,222,220,25,1,0,0
cow267,5,Jersey,3,1,238,220,238,345,316,348,152,327,27,1,1,1
cow168,1,hostlene,2,1,130,256,194,306,165,371,279,269,41,0,0,1
cow804,5,Jersey,3,1,302,332,216,378,280,218,313,181,58,1,1,1
cow692,3,Jersey,5,1,292,325,194,301,304,227,128,191,35,1,1,1
cow137,5,Jersey,3,1,134,343,148,264,164,155,138,353,44,1,1,1
cow304,5,Jersey,5,1,268,337,172,363,188,216,276,164,31,1,0,0
cow994,5,Jersey,2,1,233,315,330,356,143,247,163,290,32,0,0,0
cow650,5,Jersey,3,0,210,205,137,202,177,184,214,241,39,0,1,1
cow35,6,Jersey,2,0,251,273,321,273,319,180,314,245,29,1,0,0
cow468,4,Jersey,6,0,207,244,289,284,270,303,124,215,53,0,0,1
cow710,1,Jersey,4,0,173,162,201,331,176,282,301,176,31,1,1,0
cow824,3,Jersey,3,0,190,189,241,274,162,316,307,158,44,1,0,1
cow466,3,Jersey,1,1,152,327,339,392,179,177,228,290,33,0,0,1
cow1077,3,Jersey,6,1,223,332,159,238,272,201,220,255,34,0,0,0
cow281,6,Jersey,1,1,175,177,190,245,231,290,195,211,40,0,0,1
cow942,2,Jersey,3,0,137,337,330,164,143,242,131,244,56,0,0,1
cow790,6,Jersey,2,0,238,307,324,351,172,309,141,253,43,0,0,1
cow701,4,Jersey,1,0,243,307,232,229,187,230,302,209,37,0,0,0
cow430,6,Jersey,1,1,319,266,200,385,276,239,266,258,55,0,1,0
cow248,6,Jersey,5,1,304,315,246,188,325,329,163,325,31,0,0,1
cow1018,6,Jersey,5,1,255,187,276,393,203,258,139,166,54,0,0,1
cow305,2,Jersey,4,1,317,161,195,370,191,166,152,344,24,1,1,0
cow234,1,Jersey,2,1,251,185,234,172,169,212,219,236,33,0,0,0
cow525,6,Jersey,2,0,275,306,192,363,255,278,264,212,49,1,1,1
cow816,5,Jersey,2,0,229,283,284,330,239,186,283,284,34,1,0,0
cow559,5,Jersey,1,1,171,270,245,353,193,247,263,281,45,0,1,1
cow782,1,Jersey,4,1,235,211,131,296,195,246,172,337,34,0,0,0
cow862,3,Jersey,2,0,275,174,201,285,291,367,209,222,34,0,1,0
cow811,1,Jersey,5,1,157,269,278,303,159,186,139,194,52,0,0,1
cow790,5,Jersey,3,1,146,185,324,304,258,175,197,216,28,1,1,1
cow228,6,Jersey,2,1,270,237,260,319,217,254,224,176,55,1,1,1
cow44,6,Jersey,1,1,244,209,312,280,169,303,251,159,39,1,1,0
cow528,4,Jersey,5,1,315,272,299,379,242,302,248,344,24,1,0,1
cow825,3,Jersey,4,1,189,343,261,207,308,186,268,232,44,1,0,1
cow747,2,Jersey,2,0,153,173,133,313,254,315,226,191,49,1,1,0
cow989,6,Jersey,3,1,202,183,285,158,143,320,246,246,55,1,1,0
cow449,1,Jersey,4,1,214,241,173,226,214,271,284,316,24,1,0,1
cow816,5,Jersey,6,1,224,273,271,186,309,288,139,214,29,0,1,0
cow639,2,Jersey,6,1,284,164,299,177,227,190,127,306,26,0,1,1
cow940,3,Jersey,2,1,215,311,167,257,146,361,238,179,36,1,0,1
cow359,4,Jersey,1,0,227,282,285,294,220,246,131,225,30,1,1,0
cow15,5,Jersey,6,0,237,209,186,289,247,215,165,183,53,1,1,0
cow443,1,Jersey,5,0,144,347,247,206,260,369,158,206,35,1,0,1
cow337,2,Jersey,3,1,139,228,192,273,277,350,296,160,54,0,0,0
cow909,6,Jersey,6,1,264,325,194,262,199,371,217,211,56,0,0,1
cow90,2,Jersey,3,0,249,273,266,340,137,171,254,328,29,1,1,1
cow501,4,Jersey,5,1,298,244,150,360,215,203,292,218,37,0,0,1
cow420,3,Jersey,6,1,130,319,163,353,175,253,278,233,24,1,1,1
cow886,4,Jersey,4,0,167,349,313,208,210,194,173,338,51,1,1,1
cow721,6,Jersey,5,0,151,347,319,183,327,290,256,186,28,0,1,0
cow168,4,Jersey,5,0,228,187,138,350,251,309,138,217,36,0,1,1
cow274,4,Jersey,2,0,155,281,295,169,271,188,221,324,28,0,0,1
cow422,5,Jersey,2,0,147,186,333,298,151,290,139,158,41,0,0,0
cow947,1,Jersey,4,1,294,299,268,331,240,256,246,151,52,0,1,0
cow336,2,Jersey,2,0,218,280,150,237,184,251,144,318,34,0,1,1
cow953,6,Jersey,6,0,265,348,235,175,183,350,203,177,37,1,0,0
cow290,1,Jersey,2,0,136,189,139,227,319,307,141,174,26,0,0,1
cow138,3,Jersey,5,0,204,293,207,342,225,347,245,300,57,1,1,0
cow794,2,Jersey,1,1,196,195,148,207,211,305,302,237,35,0,1,0
cow900,4,Jersey,4,0,133,319,225,171,179,244,130,226,48,1,0,0
cow519,6,Jersey,5,1,263,258,208,157,258,205,307,358,29,0,0,0
cow967,4,Jersey,5,1,266,314,237,255,221,310,181,231,32,1,1,0
cow648,4,Jersey,5,1,207,239,168,281,272,185,157,158,34,0,0,1
cow838,5,Jersey,6,1,217,293,162,206,215,217,235,280,55,0,0,1
cow266,5,Jersey,2,1,273,349,272,178,155,235,295,160,58,0,0,0
cow406,4,Jersey,6,0,276,357,231,346,130,247,222,159,26,0,0,1
cow645,3,Jersey,4,1,307,347,340,208,195,186,155,153,57,1,0,0
cow64,2,Jersey,2,1,310,227,327,169,249,221,195,260,57,0,0,1
cow898,6,Jersey,5,1,173,354,333,268,229,257,246,155,25,0,1,1
cow131,2,Jersey,1,0,173,245,252,270,164,347,159,282,44,1,0,0
cow836,3,Jersey,4,0,189,303,321,362,208,236,291,307,43,0,1,0
cow200,3,Jersey,1,0,132,337,262,188,246,317,242,201,30,1,0,0
cow461,2,Jersey,1,0,155,310,266,340,312,214,266,285,30,0,0,0
cow191,4,Jersey,5,0,240,321,290,210,302,367,218,173,53,0,0,1
cow224,3,Jersey,2,1,298,215,284,268,327,309,234,300,56,1,1,1
cow583,6,Jersey,4,1,188,251,177,194,315,198,294,260,46,1,1,0
cow266,5,Jersey,6,0,202,277,261,248,134,318,252,262,50,1,0,1
cow70,3,Jersey,6,0,183,343,302,280,149,314,281,165,58,0,1,0
cow1073,3,Jersey,4,1,319,318,304,287,175,198,159,269,31,0,0,1
cow666,5,Jersey,5,1,283,175,139,170,156,176,294,359,26,0,1,1
cow696,6,Jersey,6,1,161,204,202,344,294,251,211,327,53,0,0,1
cow965,3,Jersey,6,1,253,328,209,359,224,244,299,255,49,1,0,1
cow878,4,Jersey,6,1,161,179,244,370,209,275,155,256,43,1,1,1
cow987,6,Jersey,4,1,131,341,337,356,170,185,229,233,31,0,1,1
cow613,1,Jersey,6,0,300,312,253,163,202,309,246,353,28,0,1,1
cow49,5,Jersey,5,1,318,321,341,356,291,311,281,201,56,0,1,0
cow963,4,Jersey,5,0,130,254,190,170,139,269,131,175,50,1,0,0
cow969,2,Jersey,3,1,272,276,292,183,220,241,260,250,58,1,0,1
cow45,1,Jersey,1,1,262,171,251,393,302,260,215,233,44,0,0,0
cow454,2,Jersey,6,1,249,346,141,379,258,232,136,274,54,1,1,1
cow211,6,Jersey,6,1,264,221,255,327,262,195,182,310,55,1,0,1
cow53,1,Jersey,5,0,141,229,322,249,213,232,311,276,29,1,0,1
cow86,3,Jersey,3,1,218,313,137,340,183,295,138,330,34,0,0,0
cow799,6,Jersey,1,0,242,176,185,329,295,192,283,315,45,0,0,1
cow838,6,Jersey,2,0,133,301,288,378,236,165,262,157,42,0,1,1
cow289,4,Jersey,1,1,219,246,342,175,219,277,155,281,32,1,1,0
cow19,4,Jersey,6,0,145,271,325,381,202,334,137,334,26,0,0,0
cow310,1,Jersey,3,0,254,250,287,391,151,246,293,347,49,1,0,0
cow821,1,Jersey,2,0,141,180,331,371,269,362,210,169,41,1,1,0
cow728,6,Jersey,6,0,183,171,277,169,281,188,152,254,31,1,0,0
cow699,4,Jersey,5,1,195,172,149,220,219,362,191,196,39,0,1,0
cow1050,4,Jersey,3,1,275,194,225,334,313,293,125,178,30,0,1,1
cow292,1,Jersey,3,1,192,282,195,158,308,315,259,273,56,1,1,1
cow1020,1,Jersey,2,1,309,272,218,301,317,262,272,302,58,0,0,1
cow303,6,Jersey,4,0,232,247,338,184,143,347,302,270,36,0,0,0
cow70,2,Jersey,3,0,218,348,314,285,182,257,178,359,54,0,0,1
cow425,6,Jersey,4,1,319,192,190,250,313,157,258,244,56,0,0,1
cow461,6,Jersey,5,0,261,159,284,268,258,170,260,164,58,1,1,1
cow954,2,Jersey,6,0,297,281,179,155,130,303,236,177,42,0,1,0
cow649,3,Jersey,4,1,300,258,337,220,327,195,293,162,27,0,0,0
cow19,6,Jersey,4,0,317,213,187,343,207,355,139,353,38,0,0,0
cow731,3,Jersey,4,0,155,269,243,385,266,371,270,195,32,1,1,0
cow404,2,Jersey,3,0,274,256,284,210,309,183,265,233,35,0,1,1
cow68,2,Jersey,4,1,236,339,161,160,147,351,305,269,26,0,0,1
cow604,4,Jersey,1,0,224,332,283,281,234,310,256,203,51,1,1,0
cow129,1,Jersey,6,0,211,221,192,318,196,190,300,335,31,0,0,0
cow582,6,Jersey,2,0,202,344,259,214,224,249,139,279,24,0,1,0
cow978,1,Jersey,6,0,316,234,161,155,147,236,290,347,42,0,0,1
cow970,1,Jersey,3,1,249,295,304,232,196,264,182,320,54,1,0,1
cow528,2,Jersey,1,1,163,262,147,289,247,329,125,227,27,1,0,0
cow1028,4,Jersey,3,1,261,355,328,268,311,289,226,313,27,0,0,0
cow234,5,Jersey,1,0,297,371,230,285,251,350,199,320,38,0,1,1
cow977,5,Jersey,2,0,167,302,235,264,180,371,182,360,58,0,1,1
cow846,5,Jersey,2,1,297,192,188,259,192,368,170,336,50,1,1,0
cow575,5,Jersey,4,0,274,239,212,236,301,372,153,190,41,0,0,0
cow675,5,Jersey,6,1,287,293,218,236,149,188,268,278,27,1,0,0
cow836,1,Jersey,5,0,173,257,179,221,287,233,158,321,29,0,0,1
cow885,6,Jersey,6,0,150,238,266,203,225,365,204,301,34,0,0,1
cow798,5,Jersey,4,0,160,210,195,227,175,361,272,195,50,1,1,1
cow1082,5,Jersey,4,0,134,287,148,278,259,326,133,277,43,1,0,0
cow470,4,Jersey,3,1,155,257,139,172,186,165,249,253,25,1,0,1
cow34,1,Jersey,1,1,192,256,281,204,266,264,126,162,39,0,1,1
cow840,3,Jersey,4,1,223,255,297,254,203,357,197,246,34,0,1,0
cow722,3,Jersey,3,1,150,237,277,186,232,169,227,304,24,1,0,1
cow39,4,Jersey,2,0,196,322,278,319,264,302,210,296,42,1,1,1
cow476,2,Jersey,2,1,184,261,343,348,213,195,236,260,40,0,1,1
cow321,4,Jersey,1,0,202,363,262,272,287,233,278,252,28,1,0,1
cow869,6,Jersey,1,0,163,170,147,201,301,326,275,198,37,0,0,1
cow706,2,Jersey,5,1,275,156,214,362,151,239,300,273,28,1,0,0
cow383,5,Jersey,6,1,234,325,315,288,250,317,151,176,46,1,1,0
cow528,5,Jersey,5,1,313,309,275,371,231,265,127,335,35,1,0,0
cow713,2,Jersey,6,0,221,334,305,293,175,360,131,241,52,1,0,0
cow421,1,Jersey,3,1,212,318,196,282,254,247,127,226,53,0,1,1
cow825,5,Jersey,1,1,299,287,164,220,293,241,127,184,26,0,0,1
cow396,3,Jersey,3,1,271,297,217,351,173,281,238,359,38,1,1,1
cow502,4,Jersey,5,0,270,254,285,330,299,152,147,242,50,0,1,1
cow1089,2,Jersey,1,1,134,299,229,340,229,226,305,328,39,1,0,1
cow975,3,Jersey,5,0,278,197,276,160,321,195,186,344,44,0,1,1
cow1065,4,Jersey,1,0,195,371,214,197,185,200,305,290,25,0,0,0
cow1090,5,Jersey,3,1,234,337,279,262,297,343,221,155,38,1,1,0
cow228,6,Jersey,3,0,208,343,235,275,169,188,159,197,45,0,1,1
cow295,5,Jersey,1,0,148,328,293,319,311,274,199,238,26,1,0,0
cow586,6,Jersey,1,1,208,284,326,275,286,233,249,274,25,1,0,0
cow77,1,Jersey,5,0,307,370,223,267,161,194,182,280,39,1,1,1
cow204,2,Jersey,5,1,275,272,219,265,300,258,171,182,44,0,0,1
cow879,6,Jersey,5,0,295,335,217,376,304,307,229,220,57,1,0,1
cow682,1,Jersey,2,0,279,300,243,234,265,237,210,258,40,1,0,1
cow239,5,Jersey,4,1,160,159,337,169,159,267,312,185,26,0,1,1
cow665,5,Jersey,3,0,165,186,319,182,288,214,303,261,48,1,0,1
cow104,6,Jersey,2,0,181,366,141,226,169,371,157,334,56,1,0,1
cow421,3,Jersey,1,1,188,210,248,192,327,351,230,301,35,1,0,0
cow208,4,Jersey,5,0,198,173,188,173,249,366,262,160,24,1,1,0
cow357,2,Jersey,2,1,230,340,281,153,169,317,283,203,58,1,1,1
cow895,6,Jersey,5,1,153,153,263,316,136,306,300,164,41,1,0,0
cow934,4,Jersey,5,1,174,335,336,302,274,215,244,260,45,0,0,1
cow506,5,Jersey,1,0,231,331,278,296,219,337,266,161,38,1,0,1
cow941,4,Jersey,6,0,294,291,267,267,136,281,216,251,35,0,1,0
cow17,5,Jersey,1,1,278,228,156,323,205,269,228,229,31,1,1,0
cow13,4,Jersey,6,0,195,243,244,334,142,359,192,233,43,0,1,0
cow384,6,Jersey,3,0,242,208,311,178,207,163,132,242,46,1,1,0
cow785,2,Jersey,5,1,192,303,320,188,240,281,135,201,25,0,0,0
cow905,6,Jersey,6,1,133,298,216,167,227,213,255,295,39,1,0,1
cow691,2,Jersey,5,0,314,268,336,279,144,304,312,296,56,0,1,1
cow289,3,Jersey,1,1,196,319,240,227,219,311,210,320,24,1,0,1
cow269,1,Jersey,2,0,154,359,295,180,275,274,308,293,48,0,1,1
cow739,5,Jersey,5,0,150,339,199,205,253,273,139,333,45,1,1,1
cow67,3,Jersey,6,0,308,355,320,254,195,236,233,320,24,1,0,0
cow302,2,Jersey,6,1,137,276,283,235,174,233,259,274,43,1,1,1
cow695,2,Jersey,4,0,159,272,267,380,258,206,307,202,24,1,0,1
cow757,4,Jersey,1,1,183,221,324,311,167,229,277,246,25,0,1,1
